iter	Passed	Remaining
4865	7361210	7766636
4866	7362351	7764732
4867	7364006	7763369
4868	7364898	7761201
4869	7366833	7760134
4870	7368862	7759165
4871	7370619	7757909
4872	7371518	7755751
4873	7372868	7754067
4874	7374710	7752900
4875	7376543	7751724
4876	7378179	7750341
4877	7379093	7748199
4878	7380858	7746951
4879	7382439	7745510
4880	7384239	7744298
4881	7385110	7742112
4882	7387193	7741197
4883	7389145	7740144
4884	7390121	7738070
4885	7391009	7735902
4886	7392992	7734882
4887	7394553	7733419
4888	7396540	7732403
4889	7398558	7731418
4890	7399543	7729353
4891	7401406	7728206
4892	7403264	7727053
4893	7404960	7725730
4894	7406177	7723909
4895	7406994	7721671
4896	7408703	7720362
4897	7410630	7719280
4898	7412573	7718215
4899	7414488	7717121
4900	7415417	7714999
4901	7416788	7713339
4902	7418521	7712054
4903	7420267	7710783
4904	7421896	7709390
4905	7423423	7707892
4906	7424783	7706220
4907	7425665	7704052
4908	7426546	7701884
4909	7428197	7700514
4910	7429078	7698346
4911	7429964	7696185
4912	7430887	7694061
4913	7431769	7691896
4914	7432665	7689746
4915	7433560	7687595
4916	7435332	7686352
4917	7437300	7685311
4918	7438893	7683882
4919	7439909	7681857
4920	7440793	7679697
4921	7441698	7677559
4922	7442614	7675432
4923	7443598	7673376
4924	7444710	7671452
4925	7445693	7669396
4926	7447544	7668234
4927	7449462	7667141
4928	7450654	7665300
4929	7453229	7664883
4930	7454281	7662898
4931	7456326	7661934
4932	7458530	7661133
4933	7460281	7659867
4934	7461257	7657805
4935	7462227	7655737
4936	7463137	7653608
4937	7465017	7652474
4938	7465920	7650339
4939	7467689	7649090
4940	7469626	7648014
4941	7470957	7646317
4942	7472914	7645261
4943	7474363	7643685
4944	7475988	7642289
4945	7477811	7641095
4946	7479569	7639835
4947	7481352	7638600
4948	7482903	7637127
4949	7483990	7635182
4950	7484886	7633041
4951	7485768	7630887
4952	7487358	7629457
4953	7489062	7628140
4954	7490552	7626607
4955	7492419	7625456
4956	7493389	7623393
4957	7494552	7621527
4958	7495435	7619376
4959	7497072	7617992
4960	7498893	7616795
4961	7500436	7615316
4962	7501288	7613135
4963	7502427	7611246
4964	7504209	7610009
4965	7505234	7608004
4966	7507188	7606941
4967	7509051	7605786
4968	7510774	7604488
4969	7512243	7602934
4970	7513997	7601668
4971	7515005	7599647
4972	7516144	7597759
4973	7518020	7596616
4974	7520043	7595621
4975	7522046	7594606
4976	7523941	7593481
4977	7525489	7592006
4978	7527311	7590807
4979	7528842	7589315
4980	7530294	7587742
4981	7531944	7586370
4982	7533880	7585285
4983	7534901	7583279
4984	7536765	7582121
4985	7538531	7580865
4986	7540403	7579716
4987	7542346	7578637
4988	7543231	7576494
4989	7544827	7575067
4990	7546699	7573917
4991	7547579	7571770
4992	7549069	7570236
4993	7550734	7568878
4994	7552427	7567547
4995	7553745	7565841
4996	7554632	7563703
4997	7556525	7562572
4998	7558384	7561408
4999	7559870	7559870
5000	7560848	7557824
5001	7562956	7556908
5002	7564968	7555896
5003	7566822	7554725
5004	7568500	7553378
5005	7569667	7551522
5006	7571893	7550721
5007	7573301	7549105
5008	7575330	7548108
5009	7577133	7546885
5010	7579110	7545835
5011	7579988	7543691
5012	7581839	7542516
5013	7582718	7540374
5014	7584366	7538996
5015	7586363	7537965
5016	7587907	7536484
5017	7589726	7535276
5018	7591572	7534095
5019	7593402	7532897
5020	7594795	7531265
5021	7596306	7529751
5022	7598039	7528458
5023	7599496	7526889
5024	7601234	7525599
5025	7602434	7523778
5026	7603765	7522085
5027	7605780	7521069
5028	7607402	7519665
5029	7609262	7518495
5030	7611259	7517461
5031	7612648	7515825
5032	7614191	7514343
5033	7616112	7513233
5034	7617790	7511882
5035	7619050	7510120
5036	7620772	7508813
5037	7621706	7506730
5038	7623607	7505599
5039	7625433	7504394
5040	7627244	7503174
5041	7629211	7502108
5042	7630848	7500717
5043	7632766	7499601
5044	7634813	7498612
5045	7636781	7497545
5046	7638762	7496491
5047	7640960	7495649
5048	7643001	7494652
5049	7644815	7493432
5050	7645875	7491474
5051	7647207	7489783
5052	7649078	7488619
5053	7650530	7487044
5054	7652521	7485998
5055	7654350	7484792
5056	7656094	7483502
5057	7658132	7482501
5058	7660098	7481428
5059	7662145	7480434
5060	7663867	7479122
5061	7665761	7477979
5062	7667705	7476884
5063	7668545	7474711
5064	7669853	7472996
5065	7671148	7471268
5066	7673293	7470368
5067	7675100	7469139
5068	7676558	7467569
5069	7677420	7465420
5070	7678977	7463947
5071	7680987	7462915
5072	7682858	7461747
5073	7684299	7460161
5074	7685227	7458078
5075	7686946	7456761
5076	7688184	7454979
5077	7689609	7453378
5078	7691163	7451902
5079	7692781	7450488
5080	7694578	7449248
5081	7696466	7448095
5082	7697727	7446335
5083	7699310	7444887
5084	7700955	7443499
5085	7702241	7441764
5086	7703545	7440046
5087	7705386	7438847
5088	7707124	7437548
5089	7708677	7436071
5090	7710350	7434710
5091	7712339	7433653
5092	7714094	7432370
5093	7715978	7431211
5094	7717556	7429757
5095	7718419	7427616
5096	7720444	7426592
5097	7722341	7425445
5098	7723194	7423293
5099	7724741	7421810
5100	7726480	7420510
5101	7727547	7418566
5102	7729414	7417390
5103	7731152	7416090
5104	7732774	7414677
5105	7733739	7412636
5106	7735454	7411313
5107	7736596	7409442
5108	7737924	7407748
5109	7739771	7406552
5110	7741561	7405301
5111	7743458	7404152
5112	7744552	7402235
5113	7745485	7400164
5114	7747028	7398677
5115	7748516	7397137
5116	7749360	7394982
5117	7751369	7393940
5118	7752276	7391846
5119	7753633	7390181
5120	7754470	7388021
5121	7755474	7386022
5122	7756416	7383963
5123	7758964	7383432
5124	7759935	7381401
5125	7761555	7379988
5126	7763182	7378581
5127	7764341	7376729
5128	7765841	7375202
5129	7767454	7373782
5130	7769217	7372504
5131	7770926	7371175
5132	7772889	7370086
5133	7773881	7368076
5134	7775199	7366377
5135	7776915	7365054
5136	7778618	7363718
5137	7780496	7362548
5138	7781848	7360880
5139	7782677	7358718
5140	7783558	7356605
5141	7785838	7355815
5142	7787165	7354124
5143	7788814	7352737
5144	7789707	7350637
5145	7791555	7349438
5146	7793055	7347910
5147	7794732	7346550
5148	7796656	7345422
5149	7797594	7343365
5150	7798521	7341299
5151	7800430	7340156
5152	7802206	7338888
5153	7803109	7336800
5154	7804559	7335226
5155	7805972	7333617
5156	7807469	7332086
5157	7808409	7330034
5158	7810021	7328612
5159	7811111	7326701
5160	7812218	7324806
5161	7813214	7322806
5162	7814118	7320723
5163	7816033	7319585
5164	7817643	7318162
5165	7819535	7317002
5166	7820428	7314908
5167	7821904	7313360
5168	7823070	7311521
5169	7824407	7309842
5170	7825962	7308368
5171	7828112	7307449
5172	7830045	7306326
5173	7831103	7304388
5174	7832207	7302493
5175	7833918	7301163
5176	7835684	7299885
5177	7837183	7298358
5178	7838084	7296274
5179	7838918	7294128
5180	7840887	7293039
5181	7842480	7291600
5182	7843398	7289533
5183	7845194	7288282
5184	7847196	7287223
5185	7848191	7285228
5186	7849515	7283539
5187	7851021	7282018
5188	7852314	7280301
5189	7853281	7278282
5190	7855193	7277138
5191	7856115	7275078
5192	7857367	7273322
5193	7858271	7271246
5194	7859156	7269152
5195	7860058	7267074
5196	7861967	7265928
5197	7863763	7264677
5198	7864785	7262710
5199	7866555	7261435
5200	7867426	7259330
5201	7869063	7257933
5202	7870870	7256691
5203	7872733	7255501
5204	7873646	7253435
5205	7875058	7251830
5206	7875973	7249767
5207	7876929	7247743
5208	7877900	7245732
5209	7878839	7243693
5210	7879779	7241654
5211	7881591	7240417
5212	7882759	7238589
5213	7884175	7236989
5214	7885300	7235122
5215	7886762	7233564
5216	7888409	7232175
5217	7889906	7230650
5218	7891128	7228872
5219	7892891	7227590
5220	7894377	7226054
5221	7896037	7224677
5222	7897515	7223134
5223	7899128	7221714
5224	7900338	7219926
5225	7901220	7217838
5226	7903357	7216898
5227	7905603	7216056
5228	7907797	7215165
5229	7909767	7214070
5230	7911483	7212743
5231	7913430	7211627
5232	7915514	7210635
5233	7916890	7208999
5234	7918955	7207989
5235	7920629	7206623
5236	7921560	7204581
5237	7923225	7203207
5238	7925053	7201981
5239	7926561	7200464
5240	7927492	7198423
5241	7928396	7196358
5242	7929393	7194377
5243	7931524	7193426
5244	7933469	7192306
5245	7934456	7190317
5246	7935349	7188243
5247	7936385	7186300
5248	7938195	7185057
5249	7939097	7182993
5250	7940803	7181655
5251	7941703	7179590
5252	7943228	7178089
5253	7944100	7175999
5254	7946050	7174882
5255	7947759	7173548
5256	7949492	7172235
5257	7950391	7170170
5258	7952180	7168908
5259	7953158	7166915
5260	7954122	7164909
5261	7955137	7162949
5262	7956764	7161541
5263	7958600	7160321
5264	7959518	7158275
5265	7961221	7156935
5266	7962806	7155489
5267	7963747	7153464
5268	7964646	7151403
5269	7965845	7149610
5270	7967361	7148102
5271	7968351	7146123
5272	7969280	7144090
5273	7971109	7142863
5274	7972280	7141047
5275	7973199	7139005
5276	7974596	7137392
5277	7975675	7135494
5278	7976539	7133404
5279	7978281	7132099
5280	7979173	7130036
5281	7980778	7128608
5282	7981737	7126605
5283	7982610	7124524
5284	7983502	7122462
5285	7985417	7121312
5286	7987357	7120184
5287	7988371	7118231
5288	7989631	7116497
5289	7990551	7114460
5290	7991559	7112502
5291	7992452	7110443
5292	7993372	7108408
5293	7995079	7107073
5294	7995969	7105012
5295	7996858	7102949
5296	7998243	7101328
5297	7999134	7099269
5298	8000123	7097297
5299	8001026	7095250
5300	8002961	7094117
5301	8003874	7092079
5302	8005794	7090932
5303	8007578	7089666
5304	8009319	7088360
5305	8010307	7086389
5306	8012015	7085055
5307	8013512	7083534
5308	8014350	7081431
5309	8015659	7079744
5310	8017937	7078913
5311	8019546	7077491
5312	8021064	7075989
5313	8022097	7074058
5314	8023925	7072830
5315	8025876	7071709
5316	8027699	7070475
5317	8029655	7069358
5318	8030633	7067380
5319	8032464	7066152
5320	8033659	7064366
5321	8034666	7062414
5322	8036404	7061105
5323	8038139	7059793
5324	8039377	7058044
5325	8040389	7056098
5326	8041302	7054065
5327	8042638	7052403
5328	8043874	7050654
5329	8044795	7048629
5330	8045680	7046573
5331	8047133	7045014
5332	8048109	7043038
5333	8049185	7041151
5334	8050071	7039097
5335	8050983	7037066
5336	8052485	7035551
5337	8053387	7033513
5338	8054273	7031460
5339	8055652	7029839
5340	8056569	7027814
5341	8057459	7025767
5342	8059088	7024364
5343	8061158	7023344
5344	8062926	7022061
5345	8064731	7020812
5346	8065659	7018797
5347	8066549	7016751
5348	8067394	7014666
5349	8068951	7013200
5350	8070076	7011359
5351	8070944	7009295
5352	8072806	7008095
5353	8074572	7006810
5354	8075456	7004761
5355	8076445	7002802
5356	8077437	7000847
5357	8078630	6999067
5358	8080318	6997715
5359	8082039	6996392
5360	8083826	6995125
5361	8085174	6993479
5362	8086114	6991480
5363	8087627	6989977
5364	8088506	6987926
5365	8090458	6986803
5366	8091466	6984863
5367	8093191	6983543
5368	8094481	6981848
5369	8095906	6980269
5370	8096762	6978200
5371	8097644	6976153
5372	8098588	6974161
5373	8100437	6972948
5374	8102253	6971706
5375	8103868	6970291
5376	8105545	6968930
5377	8106599	6967032
5378	8107947	6965388
5379	8109318	6963763
5380	8110844	6962272
5381	8111816	6960306
5382	8113821	6959225
5383	8115389	6957771
5384	8117290	6956600
5385	8119027	6955290
5386	8120087	6953399
5387	8121942	6952189
5388	8122842	6950162
5389	8124542	6948820
5390	8125438	6946790
5391	8126712	6945083
5392	8128426	6943753
5393	8129481	6941859
5394	8130896	6940273
5395	8131817	6938266
5396	8132662	6936195
5397	8134547	6935010
5398	8135389	6932936
5399	8136308	6930929
5400	8138153	6929711
5401	8139242	6927848
5402	8141066	6926611
5403	8143032	6925495
5404	8143935	6923475
5405	8145030	6921618
5406	8146515	6920093
5407	8147362	6918026
5408	8148202	6915954
5409	8150043	6914732
5410	8152021	6913625
5411	8152862	6911554
5412	8154561	6910210
5413	8155909	6908570
5414	8157167	6906853
5415	8158844	6905491
5416	8160617	6904210
5417	8161495	6902172
5418	8162418	6900173
5419	8163349	6898180
5420	8164365	6896260
5421	8165582	6894510
5422	8166943	6892881
5423	8168628	6891526
5424	8170174	6890054
5425	8171606	6888486
5426	8172624	6886568
5427	8173808	6884792
5428	8175550	6883485
5429	8176433	6881455
5430	8177722	6879766
5431	8178592	6877726
5432	8179485	6875706
5433	8180419	6873720
5434	8181412	6871784
5435	8183013	6870359
5436	8183897	6868332
5437	8184787	6866310
5438	8185937	6864508
5439	8186864	6862518
5440	8188393	6861034
5441	8189295	6859024
5442	8190164	6856986
5443	8191678	6855490
5444	8193215	6854012
5445	8194388	6852230
5446	8195277	6850210
5447	8196767	6848694
5448	8198026	6846984
5449	8198932	6844980
5450	8200779	6843761
5451	8201643	6841723
5452	8203626	6840618
5453	8204671	6838730
5454	8206050	6837121
5455	8207037	6835186
5456	8207875	6833128
5457	8209634	6831835
5458	8211384	6830536
5459	8213159	6829257
5460	8214760	6827833
5461	8216076	6826172
5462	8217937	6824964
5463	8219458	6823474
5464	8221324	6822269
5465	8222345	6820365
5466	8223648	6818693
5467	8225162	6817197
5468	8226083	6815210
5469	8227837	6813912
5470	8229423	6812476
5471	8231156	6811161
5472	8232234	6809304
5473	8233907	6807940
5474	8235823	6806776
5475	8237864	6805715
5476	8239810	6804575
5477	8241027	6802833
5478	8243696	6802290
5479	8244910	6800546
5480	8245854	6798580
5481	8246759	6796581
5482	8248638	6795385
5483	8250293	6794005
5484	8251673	6792398
5485	8253489	6791150
5486	8254354	6789119
5487	8255189	6787065
5488	8256637	6785515
5489	8258133	6784004
5490	8259087	6782047
5491	8260818	6780730
5492	8262725	6779556
5493	8264134	6777974
5494	8265481	6776340
5495	8266365	6774329
5496	8268059	6772980
5497	8269572	6771483
5498	8271218	6770095
5499	8272693	6768567
5500	8274157	6767030
5501	8275394	6765308
5502	8277356	6764178
5503	8278250	6762175
5504	8279162	6760187
5505	8281113	6759048
5506	8282517	6757463
5507	8283458	6755499
5508	8285363	6754323
5509	8286212	6752286
5510	8287917	6750945
5511	8289676	6749649
5512	8291980	6748796
5513	8292951	6746859
5514	8294206	6745152
5515	8295780	6743705
5516	8297162	6742102
5517	8298549	6740503
5518	8299880	6738859
5519	8301682	6737597
5520	8303588	6736419
5521	8305303	6735086
5522	8306543	6733368
5523	8308238	6732019
5524	8309840	6730594
5525	8311700	6729379
5526	8313613	6728206
5527	8314696	6726360
5528	8315798	6724531
5529	8316675	6722520
5530	8318548	6721314
5531	8320492	6720166
5532	8321396	6718177
5533	8323127	6716857
5534	8325066	6715704
5535	8326745	6714340
5536	8328587	6713109
5537	8330289	6711764
5538	8331226	6709803
5539	8332813	6708366
5540	8334078	6706669
5541	8335823	6705359
5542	8336703	6703353
5543	8338117	6701776
5544	8339864	6700468
5545	8341245	6698865
5546	8342098	6696838
5547	8342939	6694803
5548	8344792	6693578
5549	8345641	6691550
5550	8347404	6690254
5551	8348847	6688702
5552	8350528	6687340
5553	8351506	6685415
5554	8353439	6684254
5555	8355149	6682916
5556	8356575	6681350
5557	8357914	6679714
5558	8358965	6677849
5559	8359867	6675865
5560	8360800	6673906
5561	8361667	6671895
5562	8362979	6670239
5563	8364409	6668677
5564	8366031	6667268
5565	8367277	6665560
5566	8369234	6664418
5567	8371283	6663348
5568	8372640	6661729
5569	8374507	6660514
5570	8375770	6658820
5571	8377478	6657479
5572	8378964	6655962
5573	8380610	6654571
5574	8382228	6653158
5575	8384160	6651995
5576	8385012	6649975
5577	8385889	6647974
5578	8387644	6646671
5579	8388676	6644793
5580	8389526	6642773
5581	8390575	6640910
5582	8391432	6638895
5583	8392794	6637281
5584	8394713	6636107
5585	8396588	6634898
5586	8398065	6633374
5587	8398977	6631404
5588	8400108	6629608
5589	8401024	6627641
5590	8402830	6626378
5591	8403686	6624365
5592	8405540	6623139
5593	8406649	6621325
5594	8408462	6620067
5595	8409471	6618175
5596	8410985	6616682
5597	8412812	6615433
5598	8413715	6613459
5599	8414956	6611751
5600	8415802	6609733
5601	8418029	6608799
5602	8419898	6607583
5603	8421379	6606064
5604	8422498	6604260
5605	8424290	6602985
5606	8425509	6601260
5607	8426356	6599243
5608	8428303	6598088
5609	8430045	6596773
5610	8431846	6595504
5611	8432709	6593501
5612	8434407	6592151
5613	8436423	6591049
5614	8438441	6589949
5615	8440270	6588701
5616	8441542	6587018
5617	8443430	6585815
5618	8444280	6583803
5619	8446045	6582505
5620	8447545	6581000
5621	8448865	6579355
5622	8450421	6577893
5623	8452515	6576850
5624	8454105	6575415
5625	8455398	6573749
5626	8456238	6571731
5627	8457949	6570389
5628	8459765	6569130
5629	8461443	6567763
5630	8462907	6566230
5631	8463891	6564324
5632	8465352	6562789
5633	8466266	6560830
5634	8467998	6559505
5635	8468870	6557514
5636	8470530	6556133
5637	8472508	6554998
5638	8474484	6553862
5639	8476480	6552739
5640	8478044	6551284
5641	8479692	6549893
5642	8481534	6548652
5643	8483650	6547622
5644	8485050	6546039
5645	8486025	6544129
5646	8487380	6542512
5647	8488363	6540608
5648	8489937	6539160
5649	8490785	6537153
5650	8492674	6535947
5651	8494227	6534483
5652	8495129	6532518
5653	8496302	6530762
5654	8498337	6529668
5655	8499285	6527739
5656	8500739	6526199
5657	8502574	6524952
5658	8504308	6523626
5659	8505742	6522070
5660	8507234	6520559
5661	8508171	6518623
5662	8509045	6516639
5663	8510990	6515475
5664	8512534	6514005
5665	8514527	6512877
5666	8516405	6511661
5667	8517425	6509789
5668	8518674	6508093
5669	8519931	6506402
5670	8521756	6505146
5671	8523633	6503929
5672	8524518	6501954
5673	8526684	6500958
5674	8528255	6499507
5675	8530024	6498207
5676	8531917	6497001
5677	8533897	6495861
5678	8535650	6494549
5679	8537495	6493306
5680	8538981	6491789
5681	8540722	6490468
5682	8542561	6489220
5683	8543805	6487520
5684	8544747	6485591
5685	8546887	6484571
5686	8548727	6483323
5687	8550226	6481816
5688	8552250	6480708
5689	8553768	6479216
5690	8555287	6477724
5691	8557107	6476461
5692	8558176	6474629
5693	8559602	6473068
5694	8561648	6471974
5695	8563557	6470778
5696	8565448	6469567
5697	8566298	6467570
5698	8568123	6466309
5699	8569771	6464915
5700	8571649	6463694
5701	8573531	6462475
5702	8575115	6461033
5703	8575985	6459052
5704	8577540	6457587
5705	8578414	6455610
5706	8579978	6454152
5707	8581407	6452593
5708	8583437	6451485
5709	8585362	6450298
5710	8586347	6448405
5711	8588218	6447178
5712	8589996	6445880
5713	8591954	6444717
5714	8593503	6443247
5715	8594895	6441660
5716	8596756	6440424
5717	8598404	6439028
5718	8600351	6437857
5719	8601616	6436174
5720	8603591	6435023
5721	8605509	6433829
5722	8607210	6432472
5723	8608919	6431121
5724	8610853	6429938
5725	8612805	6428768
5726	8614485	6427395
5727	8615379	6425436
5728	8616932	6423969
5729	8618518	6422526
5730	8619842	6420887
5731	8621060	6419170
5732	8622311	6417478
5733	8623890	6416030
5734	8624861	6414130
5735	8626513	6412736
5736	8628388	6411507
5737	8630017	6410096
5738	8631712	6408734
5739	8632643	6406804
5740	8633694	6404964
5741	8635568	6403735
5742	8638352	6403180
5743	8639366	6401313
5744	8641301	6400128
5745	8642211	6398184
5746	8644098	6396963
5747	8645615	6395468
5748	8647690	6394387
5749	8649526	6393128
5750	8651004	6391604
5751	8651864	6389624
5752	8653350	6388106
5753	8654906	6386641
5754	8655788	6384678
5755	8657684	6383462
5756	8659478	6382172
5757	8661557	6381091
5758	8663319	6379777
5759	8665446	6378731
5760	8667321	6377499
5761	8668480	6375741
5762	8670371	6374520
5763	8671241	6372550
5764	8672123	6370588
5765	8674097	6369428
5766	8675711	6368005
5767	8676973	6366322
5768	8678829	6365076
5769	8680823	6363931
5770	8682587	6362617
5771	8684218	6361205
5772	8685989	6359895
5773	8687696	6358539
5774	8689402	6357182
5775	8691334	6355989
5776	8692941	6354559
5777	8694426	6353040
5778	8696237	6351759
5779	8698090	6350509
5780	8699730	6349102
5781	8701015	6347437
5782	8702457	6345886
5783	8703330	6343921
5784	8705266	6342731
5785	8707365	6341658
5786	8709016	6340260
5787	8710909	6339037
5788	8712763	6337786
5789	8714613	6336532
5790	8716574	6335358
5791	8718461	6334130
5792	8720274	6332849
5793	8722083	6331564
5794	8724059	6330400
5795	8725322	6328719
5796	8727305	6327560
5797	8728744	6326005
5798	8730877	6324955
5799	8732659	6323650
5800	8734130	6322119
5801	8735429	6320464
5802	8737292	6319216
5803	8738247	6317313
5804	8740095	6316055
5805	8741940	6314795
5806	8743054	6313006
5807	8744926	6311765
5808	8745920	6309889
5809	8748091	6308864
5810	8750029	6307670
5811	8752082	6306558
5812	8753734	6305158
5813	8755652	6303949
5814	8757524	6302706
5815	8759250	6301358
5816	8760800	6299884
5817	8761964	6298132
5818	8762818	6296158
5819	8764660	6294893
5820	8765731	6293075
5821	8766688	6291175
5822	8767858	6289429
5823	8768709	6287453
5824	8770387	6286071
5825	8772270	6284836
5826	8773644	6283236
5827	8775649	6282088
5828	8777153	6280581
5829	8779174	6279443
5830	8780440	6277766
5831	8781387	6275861
5832	8783355	6274685
5833	8784989	6273271
5834	8785971	6271391
5835	8787721	6270060
5836	8789192	6268529
5837	8790810	6267104
5838	8791778	6265215
5839	8793362	6263765
5840	8795371	6262617
5841	8797154	6261309
5842	8798392	6259612
5843	8799629	6257916
5844	8801523	6256686
5845	8803375	6255426
5846	8805302	6254219
5847	8807279	6253047
5848	8809474	6252030
5849	8811227	6250700
5850	8813202	6249526
5851	8815074	6248279
5852	8816802	6246929
5853	8818596	6245627
5854	8820470	6244381
5855	8822284	6243092
5856	8824180	6241861
5857	8825095	6239936
5858	8827335	6238948
5859	8829350	6237800
5860	8830943	6236354
5861	8832822	6235110
5862	8834719	6233879
5863	8837055	6232957
5864	8839179	6231885
5865	8841193	6230735
5866	8843177	6229564
5867	8845149	6228383
5868	8847364	6227374
5869	8849451	6226274
5870	8851374	6225059
5871	8852854	6223532
5872	8854022	6221786
5873	8855791	6220462
5874	8857671	6219216
5875	8859184	6217712
5876	8861077	6216474
5877	8862782	6215105
5878	8864603	6213817
5879	8865850	6212126
5880	8867805	6210931
5881	8869453	6209522
5882	8871708	6208536
5883	8873365	6207133
5884	8875370	6205972
5885	8876539	6204227
5886	8877887	6202607
5887	8879038	6200850
5888	8880004	6198964
5889	8881753	6197624
5890	8883736	6196447
5891	8885543	6195148
5892	8887452	6193919
5893	8889047	6192471
5894	8890349	6190819
5895	8891898	6189340
5896	8893788	6188098
5897	8895887	6187000
5898	8897821	6185788
5899	8899528	6184418
5900	8901174	6183004
5901	8903072	6181767
5902	8904381	6180120
5903	8906255	6178865
5904	8907902	6177453
5905	8909533	6176029
5906	8911295	6174696
5907	8912843	6173214
5908	8914720	6171961
5909	8916378	6170556
5910	8917879	6169042
5911	8919770	6167798
5912	8921436	6166398
5913	8923503	6165274
5914	8925567	6164149
5915	8927562	6162976
5916	8929166	6161532
5917	8930920	6160192
5918	8932755	6158907
5919	8934769	6157746
5920	8936524	6156406
5921	8938506	6155222
5922	8940294	6153905
5923	8942186	6152658
5924	8944105	6151431
5925	8945378	6149758
5926	8946828	6148208
5927	8948664	6146923
5928	8950094	6145359
5929	8951647	6143879
5930	8953305	6142472
5931	8955287	6141286
5932	8956930	6139867
5933	8958623	6138483
5934	8959853	6136782
5935	8961916	6135652
5936	8964037	6134560
5937	8965921	6133306
5938	8967659	6131952
5939	8969632	6130759
5940	8971634	6129584
5941	8973200	6128112
5942	8974955	6126770
5943	8976954	6125593
5944	8978813	6124321
5945	8980382	6122850
5946	8982342	6121646
5947	8983407	6119833
5948	8985356	6118621
5949	8986965	6117178
5950	8988377	6115601
5951	8989331	6113712
5952	8990210	6111772
5953	8991622	6110195
5954	8993358	6108838
5955	8994213	6106883
5956	8995066	6104927
5957	8996784	6103558
5958	8998740	6102351
5959	9000653	6101113
5960	9002015	6099503
5961	9003698	6098110
5962	9005140	6096554
5963	9006179	6094724
5964	9007541	6093114
5965	9009582	6091963
5966	9011423	6090677
5967	9013261	6089388
5968	9014983	6088021
5969	9016858	6086756
5970	9018330	6085221
5971	9020167	6083930
5972	9022028	6082656
5973	9024060	6081497
5974	9025951	6080243
5975	9027505	6078761
5976	9029079	6077294
5977	9030935	6076016
5978	9033055	6074914
5979	9035035	6073719
5980	9035916	6071785
5981	9037532	6070345
5982	9039046	6068836
5983	9040848	6067521
5984	9042818	6066318
5985	9044702	6065057
5986	9045587	6063127
5987	9047216	6061695
5988	9048971	6060347
5989	9050278	6058700
5990	9052002	6057332
5991	9053854	6056049
5992	9055752	6054797
5993	9056956	6053081
5994	9058922	6051873
5995	9060415	6050350
5996	9062059	6048928
5997	9064073	6047752
5998	9065910	6046459
5999	9067865	6045243
6000	9069816	6044025
6001	9071557	6042666
6002	9073414	6041385
6003	9075331	6040144
6004	9076850	6038637
6005	9078756	6037387
6006	9080844	6036259
6007	9082590	6034903
6008	9084728	6033808
6009	9086452	6032436
6010	9088021	6030962
6011	9090007	6029765
6012	9091679	6028359
6013	9093555	6027088
6014	9095274	6025713
6015	9097132	6024430
6016	9098657	6022927
6017	9100635	6021723
6018	9102089	6020172
6019	9104107	6018994
6020	9106006	6017737
6021	9107197	6016013
6022	9108483	6014351
6023	9110370	6013086
6024	9112338	6011875
6025	9113179	6009919
6026	9115061	6008650
6027	9117112	6007493
6028	9118962	6006203
6029	9121003	6005039
6030	9122887	6003770
6031	9124298	6002191
6032	9125965	6000779
6033	9128018	5999622
6034	9129883	5998340
6035	9131847	5997124
6036	9133524	5995719
6037	9135363	5994420
6038	9136212	5992472
6039	9138252	5991304
6040	9140245	5990106
6041	9142138	5988842
6042	9143042	5986930
6043	9145204	5985842
6044	9147195	5984641
6045	9149129	5983403
6046	9150971	5982105
6047	9152769	5980778
6048	9154632	5979493
6049	9156379	5978132
6050	9158714	5977154
6051	9160708	5975954
6052	9162247	5974457
6053	9163342	5972670
6054	9165369	5971492
6055	9166289	5969591
6056	9168033	5968227
6057	9169920	5966956
6058	9170778	5965017
6059	9172687	5963760
6060	9173911	5962058
6061	9176091	5960977
6062	9177957	5959693
6063	9179520	5958210
6064	9180746	5956510
6065	9182768	5955326
6066	9184603	5954021
6067	9186612	5952827
6068	9188446	5951521
6069	9190184	5950152
6070	9191822	5948718
6071	9193240	5947142
6072	9195013	5945795
6073	9196676	5944377
6074	9198592	5943123
6075	9200386	5941790
6076	9201466	5939995
6077	9203284	5938677
6078	9204075	5936696
6079	9205748	5935284
6080	9207565	5933966
6081	9209525	5932739
6082	9210912	5931142
6083	9212510	5929682
6084	9213475	5927815
6085	9215151	5926405
6086	9217230	5925254
6087	9219407	5924166
6088	9221512	5923031
6089	9223093	5921558
6090	9225235	5920447
6091	9226678	5918886
6092	9228673	5917680
6093	9230512	5916373
6094	9232451	5915130
6095	9234192	5913761
6096	9235490	5912107
6097	9237408	5910850
6098	9238915	5909331
6099	9240758	5908025
6100	9242624	5906735
6101	9244516	5905461
6102	9245837	5903822
6103	9247491	5902396
6104	9249672	5901306
6105	9251584	5900044
6106	9253507	5898789
6107	9255386	5897505
6108	9256991	5896047
6109	9259137	5894933
6110	9260963	5893615
6111	9262443	5892077
6112	9264238	5890740
6113	9266251	5889540
6114	9267313	5887737
6115	9269264	5886498
6116	9271023	5885137
6117	9272711	5883731
6118	9274535	5882411
6119	9275393	5880478
6120	9277138	5879108
6121	9279199	5877937
6122	9281090	5876659
6123	9282338	5874974
6124	9284332	5873761
6125	9285345	5871927
6126	9286948	5870467
6127	9288851	5869195
6128	9290705	5867893
6129	9292330	5866447
6130	9294193	5865150
6131	9295817	5863702
6132	9296979	5861962
6133	9298137	5860221
6134	9299616	5858682
6135	9300557	5856804
