iter	RMSE
3027	0.8740651661
3028	0.8740525639
3029	0.8740282705
3030	0.8740124575
3031	0.8739866071
3032	0.8739552929
3033	0.873911528
3034	0.8738724653
3035	0.8738412312
3036	0.8738006016
3037	0.8737886958
3038	0.8737719896
3039	0.873741129
3040	0.8736999517
3041	0.8736632104
3042	0.873627073
3043	0.8735863029
3044	0.8735639068
3045	0.8735287309
3046	0.8735011907
3047	0.8734854494
3048	0.8734562714
3049	0.8734133832
3050	0.8733861867
3051	0.8733517915
3052	0.8733363027
3053	0.8733093928
3054	0.8732713148
3055	0.8732590089
3056	0.8732191478
3057	0.8731763096
3058	0.8731539463
3059	0.8731137809
3060	0.8730985582
3061	0.8730584266
3062	0.8730462307
3063	0.8729936809
3064	0.8729833423
3065	0.8729463933
3066	0.872934173
3067	0.8729047976
3068	0.8728623351
3069	0.872825046
3070	0.872782991
3071	0.8727457176
3072	0.8727103263
3073	0.8726879218
3074	0.8726489167
3075	0.8726097384
3076	0.8725760416
3077	0.8725638275
3078	0.8725472934
3079	0.8725353112
3080	0.8724960674
3081	0.8724594464
3082	0.8724230142
3083	0.8723963964
3084	0.8723661034
3085	0.8723569681
3086	0.8723353041
3087	0.8723232851
3088	0.872292581
3089	0.8722711399
3090	0.8722328469
3091	0.8721935335
3092	0.8721675996
3093	0.8721320584
3094	0.8721202098
3095	0.8720828529
3096	0.8720664096
3097	0.8720294221
3098	0.8720142282
3099	0.8719808847
3100	0.8719355622
3101	0.8718835641
3102	0.871846995
3103	0.871810361
3104	0.871789627
3105	0.871748075
3106	0.8717330655
3107	0.8717099418
3108	0.8716982798
3109	0.8716638273
3110	0.8716281767
3111	0.8716119681
3112	0.8715771293
3113	0.8715524766
3114	0.871522258
3115	0.8714829533
3116	0.8714481647
3117	0.8714267917
3118	0.8714013484
3119	0.8713650532
3120	0.8713402042
3121	0.8713113969
3122	0.8712789299
3123	0.8712673892
3124	0.8712160884
3125	0.8711949351
3126	0.8711664922
3127	0.8711156828
3128	0.8711040167
3129	0.8710891577
3130	0.8710561136
3131	0.871026678
3132	0.8710014924
3133	0.8709710934
3134	0.8709388832
3135	0.8709050583
3136	0.8708674179
3137	0.8708357266
3138	0.8707892655
3139	0.870762768
3140	0.8707036472
3141	0.8706683582
3142	0.8706097434
3143	0.8705833507
3144	0.8705684507
3145	0.8705568691
3146	0.8705343811
3147	0.8704934587
3148	0.8704604326
3149	0.870436906
3150	0.8704209374
3151	0.8703884184
3152	0.8703632596
3153	0.8703353895
3154	0.8702999961
3155	0.8702499143
3156	0.8702186147
3157	0.8702071395
3158	0.870198825
3159	0.8701767483
3160	0.870161614
3161	0.8701212169
3162	0.8700867936
3163	0.8700558453
3164	0.8700242137
3165	0.8699874055
3166	0.8699531281
3167	0.8699212986
3168	0.8698666121
3169	0.86980948
3170	0.8697596107
3171	0.8697157558
3172	0.8696759127
3173	0.8695350119
3174	0.8694998192
3175	0.8694756127
3176	0.8694599738
3177	0.8694301786
3178	0.8694107761
3179	0.8693768029
3180	0.8693655697
3181	0.8693444426
3182	0.8692953479
3183	0.8692635511
3184	0.8692071378
3185	0.8691735023
3186	0.8691623399
3187	0.8691419871
3188	0.869110484
3189	0.8690797064
3190	0.8690403609
3191	0.8690014061
3192	0.8689738767
3193	0.868959073
3194	0.8689278775
3195	0.8688893072
3196	0.8688702938
3197	0.868813729
3198	0.8687863874
3199	0.8687675578
3200	0.868735882
3201	0.8686929109
3202	0.8686623873
3203	0.8686288218
3204	0.8686145138
3205	0.8685762812
3206	0.8685577647
3207	0.8685279255
3208	0.8684888545
3209	0.8684584843
3210	0.8684240061
3211	0.8684057579
3212	0.8683876977
3213	0.8683717559
3214	0.8683403184
3215	0.8683259647
3216	0.8682963082
3217	0.8682582367
3218	0.8682245129
3219	0.8682069472
3220	0.8681931709
3221	0.8681750591
3222	0.8681315677
3223	0.8680939059
3224	0.8680593335
3225	0.8680481654
3226	0.8680189945
3227	0.8679888296
3228	0.8679587135
3229	0.8679378501
3230	0.8679236731
3231	0.8678748493
3232	0.8678546286
3233	0.8678173386
3234	0.8677994822
3235	0.8677625886
3236	0.8676234481
3237	0.8676060975
3238	0.8675766871
3239	0.8675492849
3240	0.8675201298
3241	0.8675061041
3242	0.8674843216
3243	0.8674655843
3244	0.8674368807
3245	0.8674153037
3246	0.8673673036
3247	0.867338949
3248	0.8673249008
3249	0.8672685919
3250	0.867257474
3251	0.8672281768
3252	0.867217213
3253	0.8671979122
3254	0.8671427488
3255	0.867088132
3256	0.867056815
3257	0.867001695
3258	0.866972985
3259	0.8669449535
3260	0.8669171341
3261	0.8668725028
3262	0.866818062
3263	0.8667895887
3264	0.8667660559
3265	0.8667359185
3266	0.866698066
3267	0.866680569
3268	0.866654149
3269	0.8666008158
3270	0.8665678398
3271	0.8665567815
3272	0.8665354107
3273	0.8664881147
3274	0.8664577251
3275	0.8664135498
3276	0.8663853654
3277	0.8663416619
3278	0.8663118068
3279	0.8662949197
3280	0.866268698
3281	0.8662519978
3282	0.8662212509
3283	0.8661857134
3284	0.8661302865
3285	0.866099472
3286	0.8660460211
3287	0.8660289871
3288	0.8659743517
3289	0.8659605432
3290	0.8659432899
3291	0.8658930444
3292	0.8658750342
3293	0.8658223858
3294	0.8657844709
3295	0.8657708083
3296	0.8657380888
3297	0.8657102803
3298	0.8656811131
3299	0.8656522357
3300	0.8656228482
3301	0.8656036796
3302	0.8655873314
3303	0.8655710927
3304	0.8655189476
3305	0.8655003268
3306	0.8654665029
3307	0.8654194472
3308	0.8653909075
3309	0.8653585389
3310	0.8653152696
3311	0.8652847991
3312	0.8652492681
3313	0.8652397475
3314	0.8652214855
3315	0.865193982
3316	0.8651619528
3317	0.8651080834
3318	0.8650799192
3319	0.8650466356
3320	0.8649975955
3321	0.8649815564
3322	0.8649302811
3323	0.8649113582
3324	0.8648605152
3325	0.8648139047
3326	0.8647885126
3327	0.8647598973
3328	0.8647505102
3329	0.8647233172
3330	0.8647070465
3331	0.8646542485
3332	0.8646403201
3333	0.8646146246
3334	0.8645961565
3335	0.8645662094
3336	0.8645502448
3337	0.8645184752
3338	0.8644908871
3339	0.8644653568
3340	0.8644150785
3341	0.8644040985
3342	0.8643579124
3343	0.8643326333
3344	0.8643164083
3345	0.8642976164
3346	0.8642518134
3347	0.864225751
3348	0.8642096502
3349	0.8641767864
3350	0.8641392365
3351	0.8641248647
3352	0.8640934064
3353	0.8640415778
3354	0.8640279588
3355	0.8640171826
3356	0.8639920909
3357	0.8639648605
3358	0.8639433052
3359	0.8639151751
3360	0.8638654302
3361	0.8638546664
3362	0.863833348
3363	0.8637878684
3364	0.8637386001
3365	0.8637230711
3366	0.8637053529
3367	0.8636565738
3368	0.8636153552
3369	0.863566727
3370	0.8635187237
3371	0.8635052006
3372	0.8634739701
3373	0.8634551053
3374	0.8634203378
3375	0.8633946595
3376	0.8633676053
3377	0.8633198451
3378	0.8632826711
3379	0.8632318718
3380	0.8631992618
3381	0.8631584103
3382	0.8631449876
3383	0.8630999821
3384	0.8630789544
3385	0.8630368545
3386	0.8630099892
3387	0.8629654432
3388	0.862944727
3389	0.8629179858
3390	0.8629025074
3391	0.8628776483
3392	0.8628508738
3393	0.8628201072
3394	0.8627949228
3395	0.8627858063
3396	0.8627567546
3397	0.8627095039
3398	0.8626798941
3399	0.8626297687
3400	0.8625954223
3401	0.8625513033
3402	0.862526769
3403	0.8625114728
3404	0.8624963535
3405	0.8624700851
3406	0.8624594001
3407	0.8624384383
3408	0.86242946
3409	0.8624029674
3410	0.8623887096
3411	0.8623713224
3412	0.8623572785
3413	0.8623316804
3414	0.8622995933
3415	0.862250191
3416	0.8622240295
3417	0.8621965521
3418	0.8621673711
3419	0.8621487592
3420	0.8621280175
3421	0.862108097
3422	0.8620836645
3423	0.8620533201
3424	0.8620327896
3425	0.8620188157
3426	0.8619946268
3427	0.8619706784
3428	0.8619385108
3429	0.8619100283
3430	0.8618930249
3431	0.861866624
3432	0.8618348859
3433	0.8618216323
3434	0.8618111838
3435	0.8617774624
3436	0.8617457026
3437	0.8617088789
3438	0.8616847183
3439	0.8616409212
3440	0.8616149198
3441	0.8615784562
3442	0.861542354
3443	0.8615162861
3444	0.8614828667
3445	0.8614620752
3446	0.8614370203
3447	0.8614173729
3448	0.8613918656
3449	0.8613620996
3450	0.8613415313
3451	0.8613211677
3452	0.8612922628
3453	0.8612784011
3454	0.8612647087
3455	0.861242381
3456	0.861232009
3457	0.8612170933
3458	0.8612004045
3459	0.8611745668
3460	0.8611461553
3461	0.8611267629
3462	0.8610957042
3463	0.8610523059
3464	0.8610052854
3465	0.860963658
3466	0.8609379617
3467	0.8609123414
3468	0.8608982715
3469	0.8608879832
3470	0.8608749542
3471	0.8608432892
3472	0.8608212787
3473	0.8607903857
3474	0.8607744083
3475	0.8607370931
3476	0.8607116683
3477	0.860696992
3478	0.8606652379
3479	0.8606493322
3480	0.8606346607
3481	0.8606144662
3482	0.8605784536
3483	0.8605655988
3484	0.8605528742
3485	0.8605278429
3486	0.8604997073
3487	0.8604639876
3488	0.8604439845
3489	0.8604132322
3490	0.8603884614
3491	0.8603650729
3492	0.8603222073
3493	0.8603075001
3494	0.8602940167
3495	0.8602665418
3496	0.8602463796
3497	0.8602265399
3498	0.8601841013
3499	0.8601605921
3500	0.8601185585
3501	0.8600913363
3502	0.8600768534
3503	0.8600356876
3504	0.8599993939
3505	0.8599748444
3506	0.8599622879
3507	0.8599215408
3508	0.8598861478
3509	0.8598618506
3510	0.8598461305
3511	0.8598299782
3512	0.8597998073
3513	0.8597865628
3514	0.8597573299
3515	0.8597356824
3516	0.8596940555
3517	0.8596840052
3518	0.8596682025
3519	0.8596216367
3520	0.8595952131
3521	0.8595664582
3522	0.8595374648
3523	0.859509839
3524	0.8594770258
3525	0.8594366682
3526	0.8594133836
3527	0.8593991324
3528	0.8593792426
3529	0.8593642207
3530	0.8593511397
3531	0.8593249831
3532	0.8592935876
3533	0.8592781515
3534	0.8592314391
3535	0.8592041493
3536	0.859175659
3537	0.8591630725
3538	0.8591400402
3539	0.8591013611
3540	0.859071881
3541	0.8590421891
3542	0.8589956829
3543	0.8589500364
3544	0.8589175615
3545	0.8588893827
3546	0.8588587122
3547	0.8588390842
3548	0.8588312227
3549	0.8588071427
3550	0.8587786917
3551	0.8587507887
3552	0.8587295044
3553	0.8587024649
3554	0.8586877049
3555	0.8586687726
3556	0.8586588388
3557	0.8586297681
3558	0.8586024267
3559	0.8585925944
3560	0.8585572239
3561	0.8585176619
3562	0.8584826396
3563	0.858453405
3564	0.8584187326
3565	0.8582986396
3566	0.8582847135
3567	0.8582611013
3568	0.8582438389
3569	0.8582087975
3570	0.8581943515
3571	0.8581362831
3572	0.8580953282
3573	0.858082505
3574	0.8580383304
3575	0.8580242468
3576	0.8580115294
3577	0.8579958819
3578	0.8579711208
3579	0.8579574158
3580	0.8579307451
3581	0.8579072359
3582	0.8578750357
3583	0.8578518434
3584	0.8578241764
3585	0.8577669683
3586	0.8577442812
3587	0.8577207742
3588	0.8577064349
3589	0.8576799832
3590	0.8576664257
3591	0.8576469679
3592	0.8576122495
3593	0.8575892735
3594	0.857563713
3595	0.8575483078
3596	0.8575360476
3597	0.8575167746
3598	0.8575014278
3599	0.8574786651
3600	0.8574591547
3601	0.8574312551
3602	0.8573994226
3603	0.8573734839
3604	0.8573542126
3605	0.8573347591
3606	0.857317852
3607	0.8572774521
3608	0.8572630652
3609	0.8572286677
3610	0.8572079032
3611	0.8571944117
3612	0.8571722676
3613	0.8571157402
3614	0.857103258
3615	0.8570798972
3616	0.8570458331
3617	0.8570201259
3618	0.8570054241
3619	0.8569869367
3620	0.8569677308
3621	0.8569423205
3622	0.8569256506
3623	0.8568912797
3624	0.8568627145
3625	0.8568488039
3626	0.8568391726
3627	0.8568136345
3628	0.8567836792
3629	0.8567204152
3630	0.8566977953
3631	0.8566812829
3632	0.856667173
3633	0.8566534392
3634	0.8566238177
3635	0.8566018876
3636	0.8565738034
3637	0.8565293166
3638	0.8565019588
3639	0.8564805028
3640	0.8564406194
3641	0.8564135236
3642	0.8563860879
3643	0.8563711815
3644	0.8563473233
3645	0.8563349429
3646	0.8563212241
3647	0.8563024289
3648	0.8562857415
3649	0.8562674642
3650	0.8562555353
3651	0.8561998039
3652	0.8561795217
3653	0.8561646869
3654	0.8561073868
3655	0.8560680652
3656	0.8560113339
3657	0.855984658
3658	0.8559608175
3659	0.8559343443
3660	0.8559222065
3661	0.855899876
3662	0.8558449397
3663	0.8558187141
3664	0.8558001689
3665	0.8557801963
3666	0.8557604224
3667	0.8557367907
3668	0.8557248055
3669	0.8556810014
3670	0.8556533378
3671	0.8556195518
3672	0.8556076473
3673	0.8555842633
3674	0.8555413886
3675	0.855512387
3676	0.8554907096
3677	0.8554686491
3678	0.8554350151
3679	0.8554079616
3680	0.8553820251
3681	0.8553527109
3682	0.8553308977
3683	0.8552997674
3684	0.8552781766
3685	0.855259894
3686	0.855226108
3687	0.855208005
3688	0.8551941274
3689	0.8551664336
3690	0.8551397161
3691	0.8550971965
3692	0.8550837757
3693	0.8550716969
3694	0.8550486305
3695	0.8550153037
3696	0.854993784
3697	0.8549666331
3698	0.8549486617
3699	0.8549259772
3700	0.8548765734
3701	0.8548587724
3702	0.8548447761
3703	0.8547905645
3704	0.8547500059
3705	0.8547287491
3706	0.8547169877
3707	0.854697559
3708	0.8546723905
3709	0.8546394264
3710	0.8546181576
3711	0.8546085253
3712	0.8545902023
3713	0.8545365431
3714	0.8544981685
3715	0.8544859074
3716	0.8544763656
3717	0.8544647906
3718	0.8544517416
3719	0.8543957773
3720	0.8543745473
3721	0.8542596653
3722	0.854243734
3723	0.8542215602
3724	0.8542072363
3725	0.8541815093
3726	0.8541423494
3727	0.8541304799
3728	0.8541042344
3729	0.8540793192
3730	0.8540699042
3731	0.8540452377
3732	0.8540073871
3733	0.8539548882
3734	0.8539364084
3735	0.8539109428
3736	0.8538900956
3737	0.8538482703
3738	0.8538257385
3739	0.8537832621
3740	0.8537641866
3741	0.8537123069
3742	0.8536974857
3743	0.8536722106
3744	0.8536207905
3745	0.853596608
3746	0.8535743379
3747	0.8535625647
3748	0.8535299116
3749	0.8535080537
3750	0.8534682458
3751	0.8534432288
3752	0.8534221713
3753	0.8534001744
3754	0.8533449066
3755	0.8533130154
3756	0.8532928738
3757	0.8532420609
3758	0.8532326478
3759	0.8532180233
3760	0.8531968734
3761	0.8531574867
3762	0.8531366074
3763	0.8531099313
3764	0.8530687968
3765	0.8530470932
3766	0.8530255075
3767	0.8529841063
3768	0.8529295126
3769	0.8529114587
3770	0.8528976282
3771	0.8528839351
3772	0.8528449231
3773	0.8528202267
3774	0.8527791643
3775	0.8527547265
3776	0.8527283288
3777	0.8527011262
3778	0.8526799274
3779	0.8526413381
3780	0.8526103096
3781	0.85259176
3782	0.8525511585
3783	0.8525380595
3784	0.8525174049
3785	0.8524958621
3786	0.8524555807
3787	0.8524234122
3788	0.8523733216
3789	0.8523597781
3790	0.8523320059
3791	0.8522919067
3792	0.8522658061
3793	0.8522277746
3794	0.852201003
3795	0.8521798291
3796	0.852154305
3797	0.8521333565
3798	0.852121737
3799	0.8520679065
3800	0.8520482447
3801	0.8520086483
3802	0.8519679543
3803	0.851936257
3804	0.8518986728
3805	0.8518492655
3806	0.8518349657
3807	0.8518053679
3808	0.8517790488
3809	0.8517612987
3810	0.8517414177
3811	0.8517088166
3812	0.8516893531
3813	0.8516644165
3814	0.8516340286
3815	0.8515970041
3816	0.8515575792
3817	0.8515446797
3818	0.8515188743
3819	0.8514787047
3820	0.8514256555
3821	0.8513935792
3822	0.8513738596
3823	0.8513341236
3824	0.8513028266
3825	0.8512788185
3826	0.8512397989
3827	0.8511952752
3828	0.8511758744
3829	0.8511564855
3830	0.8511373617
3831	0.8511240267
3832	0.8511038321
3833	0.8510788017
3834	0.8510372033
3835	0.8510278585
3836	0.850989163
3837	0.8509507342
3838	0.8509380509
3839	0.8509210993
3840	0.8509085371
3841	0.8508884577
3842	0.8508495995
3843	0.8508351976
3844	0.8508108871
3845	0.8507726495
3846	0.8507341027
3847	0.8507248488
3848	0.8507008069
3849	0.8506882983
3850	0.8506693578
3851	0.8506415162
3852	0.8506033519
3853	0.8505723031
3854	0.8505599333
3855	0.8505484065
3856	0.8505246171
3857	0.850503141
3858	0.8504795907
3859	0.85045923
3860	0.8503437545
3861	0.8503203756
3862	0.8502975049
3863	0.850271716
3864	0.8502562434
3865	0.8502440039
3866	0.8502063192
3867	0.8501949166
3868	0.8501807959
3869	0.8501686008
3870	0.8501498454
3871	0.8501363823
3872	0.8500990668
3873	0.8500507347
3874	0.8500271176
3875	0.8500085386
3876	0.8499886492
3877	0.8499517022
3878	0.8499385959
3879	0.8499277655
3880	0.8499149325
3881	0.8498852119
3882	0.8498667945
3883	0.849841413
3884	0.8498272721
3885	0.8496937498
3886	0.8496798454
3887	0.8496601829
3888	0.8496370456
3889	0.8496250168
3890	0.8496075361
3891	0.8495955408
3892	0.8495825752
3893	0.8495581649
3894	0.8495429876
3895	0.8495072967
3896	0.849493315
3897	0.8494410715
3898	0.8494283469
3899	0.8493930007
3900	0.8493791153
3901	0.8493660259
3902	0.8493466085
3903	0.8493158381
3904	0.8492824207
3905	0.849262685
3906	0.8492494012
3907	0.8492264862
3908	0.8492014117
3909	0.8491818751
3910	0.8491591783
3911	0.8491191593
3912	0.8490991265
3913	0.8490863552
3914	0.8490752083
3915	0.8490387308
3916	0.8490262771
3917	0.8490171964
3918	0.8490048694
3919	0.8489839943
3920	0.8489509411
3921	0.8489261457
3922	0.8488967249
3923	0.8488743789
3924	0.8488537099
3925	0.8488311709
3926	0.8488201763
3927	0.8487842422
3928	0.848759299
3929	0.8487245461
3930	0.8487038831
3931	0.8486890963
3932	0.8486702983
3933	0.8486576739
3934	0.8486458078
3935	0.848633306
3936	0.8486068089
3937	0.848474851
3938	0.8484562977
3939	0.8484314
3940	0.8484192471
3941	0.8484083477
3942	0.8483911088
3943	0.8483541761
3944	0.8483253046
3945	0.8483128211
3946	0.848294828
3947	0.8482703074
3948	0.8482500004
3949	0.8482298954
3950	0.8482109244
3951	0.8481758038
3952	0.8481534948
3953	0.8481415982
3954	0.8481075762
3955	0.8480967884
3956	0.8479891815
3957	0.8479494724
3958	0.847911869
3959	0.847894787
3960	0.8478828948
3961	0.8478641041
3962	0.8477954836
3963	0.8477758985
3964	0.8477414897
3965	0.8477245772
3966	0.8476905069
3967	0.8476721532
3968	0.8476631967
3969	0.8476184892
3970	0.8475987931
3971	0.8475901215
3972	0.8475679958
3973	0.8475351209
3974	0.8475065351
3975	0.8474496008
3976	0.847413446
3977	0.8473740896
3978	0.8473495343
3979	0.8473170109
3980	0.8472728
3981	0.8472534123
3982	0.8472431941
3983	0.847232667
3984	0.847212469
3985	0.8471881562
3986	0.8471554198
3987	0.8470252449
3988	0.8470035803
3989	0.8469916555
3990	0.8469701904
3991	0.8469344261
3992	0.8469152674
3993	0.8468963855
3994	0.8468723579
3995	0.8468586304
3996	0.8468404327
3997	0.8468083326
3998	0.8468003033
3999	0.846756534
4000	0.8467241045
4001	0.8467125382
4002	0.846689502
4003	0.8466758746
4004	0.8466369085
4005	0.846619296
4006	0.8466070019
4007	0.8465831965
4008	0.8465616524
4009	0.8465295367
4010	0.8464970536
4011	0.8464851996
4012	0.8464614814
4013	0.8464478609
4014	0.8464343559
4015	0.8464232921
4016	0.8464018747
4017	0.8463828081
4018	0.8463455699
4019	0.8463266909
4020	0.8462833543
4021	0.8462512956
4022	0.8462203282
4023	0.8461991139
4024	0.8461874264
4025	0.8461685536
4026	0.8461585853
4027	0.8461351388
4028	0.8461264933
4029	0.8461130708
4030	0.8461012542
4031	0.846065969
4032	0.846053128
4033	0.8460071771
4034	0.8459682014
4035	0.8459449975
4036	0.8459315774
4037	0.8458998095
4038	0.8458629222
4039	0.8458462916
4040	0.8458254495
4041	0.8458054295
4042	0.8457873311
4043	0.8457313218
4044	0.8457134081
4045	0.8456819679
4046	0.8456471376
4047	0.8456244667
4048	0.8455941337
4049	0.8455541412
4050	0.8455442539
4051	0.8455135051
4052	0.8454977012
4053	0.845484958
4054	0.8454463352
4055	0.8454080853
4056	0.8453896785
4057	0.8453783739
4058	0.845366814
4059	0.8452381166
4060	0.8452016222
4061	0.8451592183
4062	0.8451368383
4063	0.8451251929
4064	0.8451154055
4065	0.8450929911
4066	0.8450509956
4067	0.8449957279
4068	0.8449860221
4069	0.8449678168
4070	0.8449487739
4071	0.8449266154
4072	0.8448904449
4073	0.8448682497
4074	0.8448547742
4075	0.8448135908
4076	0.8447589638
4077	0.8447486525
4078	0.8447354198
4079	0.8447239163
4080	0.8447019979
4081	0.8446736657
4082	0.8446556468
4083	0.8446336758
4084	0.8446042152
4085	0.8445635311
4086	0.8445095553
4087	0.8444877286
4088	0.8444602228
4089	0.8444213038
4090	0.8443814574
4091	0.8443607815
4092	0.8443452288
4093	0.844323475
4094	0.8443092507
4095	0.8442560362
4096	0.8442261896
4097	0.8441920588
4098	0.8441632409
4099	0.8441296328
4100	0.844108221
4101	0.8440674815
4102	0.8440418958
4103	0.8440147576
4104	0.8439807167
4105	0.8439602055
4106	0.8439324578
4107	0.8438986899
4108	0.8438460291
4109	0.8438123423
4110	0.8437839437
4111	0.8437632829
4112	0.8437443339
4113	0.843713767
4114	0.8436733056
4115	0.8436526835
4116	0.8436322274
4117	0.8436120668
4118	0.8435805275
4119	0.8435450089
4120	0.8435262491
4121	0.8435008644
4122	0.8434628759
4123	0.8434414958
4124	0.8434025815
4125	0.8433807932
4126	0.8433677832
4127	0.8433491927
4128	0.843340684
4129	0.8433222786
4130	0.8432827863
4131	0.8432715709
4132	0.8432363479
4133	0.8432188058
4134	0.8432076948
4135	0.8431861106
4136	0.8431732223
4137	0.8431356116
4138	0.8431153822
4139	0.8430940116
4140	0.8430827217
4141	0.8430653404
4142	0.8430285396
4143	0.8430104332
4144	0.8429740066
4145	0.8429612976
4146	0.8429412707
4147	0.8429159776
4148	0.8428925574
4149	0.8428795851
4150	0.8428410237
4151	0.8428284314
4152	0.8428207064
4153	0.8427921084
4154	0.8427721104
4155	0.8427338241
4156	0.8427160185
4157	0.842678761
4158	0.8426661461
4159	0.8426564538
4160	0.8426455138
4161	0.8426330157
4162	0.8425961303
4163	0.8425602565
4164	0.8425407732
4165	0.8424363106
4166	0.8424117599
4167	0.8423919638
4168	0.8423747931
4169	0.8423550794
4170	0.8423194316
4171	0.8423069679
4172	0.8422800648
4173	0.8422683766
4174	0.8422556063
4175	0.842243278
4176	0.8422120226
4177	0.8421945656
4178	0.8421719002
4179	0.842152347
4180	0.8421177431
4181	0.8420997319
4182	0.8420720821
4183	0.8420392894
4184	0.8420284575
4185	0.8419902923
4186	0.8418928735
4187	0.8418757364
4188	0.8418627572
4189	0.8418436221
4190	0.84183129
4191	0.8418183811
4192	0.8417731736
4193	0.8417406012
4194	0.8417211406
4195	0.841681553
4196	0.8416694036
4197	0.841650172
4198	0.8416231891
4199	0.8416060393
4200	0.8415847528
4201	0.8415601292
4202	0.8415407675
4203	0.8415196837
4204	0.8415027225
4205	0.8414660977
4206	0.8414473263
4207	0.8414397262
4208	0.841404441
4209	0.8413937652
4210	0.8413853572
4211	0.8413726125
4212	0.8413558094
4213	0.8413208735
4214	0.8412870409
4215	0.8412704064
4216	0.8412383158
4217	0.8412215022
4218	0.8411937021
4219	0.8411667936
4220	0.8411459294
4221	0.8411280961
4222	0.8411164486
4223	0.8411000871
4224	0.8410683968
4225	0.8410352268
4226	0.8410000971
4227	0.8409879688
4228	0.8409087398
4229	0.8408697828
4230	0.8408309947
4231	0.8408120663
4232	0.8408037276
4233	0.8407653318
4234	0.8407465998
4235	0.8407383462
4236	0.840721933
4237	0.8407124683
4238	0.8406779686
4239	0.8406674397
4240	0.8406462618
4241	0.8406121108
4242	0.8405743348
4243	0.8405644767
4244	0.8405563053
4245	0.8405199804
4246	0.8404861381
4247	0.8404654253
4248	0.8404278279
4249	0.8403943258
4250	0.8403611566
4251	0.8403530553
4252	0.8403368089
4253	0.8403182849
4254	0.8402854296
4255	0.8402507045
4256	0.840232347
4257	0.8402139645
4258	0.8402019072
4259	0.8401891733
4260	0.8401583471
4261	0.840142265
4262	0.8401258506
4263	0.8400989681
4264	0.840086273
4265	0.8400656774
4266	0.8400299359
4267	0.8399903961
4268	0.8399723086
4269	0.8399603973
4270	0.8399479246
4271	0.8399361259
4272	0.8399170869
4273	0.8398845404
4274	0.8398721874
4275	0.8398517621
4276	0.8398423628
4277	0.8398311223
4278	0.8398134483
4279	0.8397953751
4280	0.8397734767
4281	0.8397514294
4282	0.8397344878
4283	0.8396978049
4284	0.8396650938
4285	0.839628653
4286	0.8396068306
4287	0.8395827617
4288	0.8395506819
4289	0.8395413785
4290	0.8395289124
4291	0.8395059113
4292	0.8394870527
4293	0.8394691059
4294	0.8394588016
4295	0.8394227409
4296	0.8394110412
4297	0.8393882632
4298	0.8393657118
4299	0.8393296606
4300	0.83930874
4301	0.8392970571
4302	0.8392865331
4303	0.8392549078
4304	0.8392312998
4305	0.8391672456
4306	0.8391356509
4307	0.8391178209
4308	0.839087368
4309	0.8390716372
4310	0.839055233
4311	0.8390393417
4312	0.8390035973
4313	0.8389671553
4314	0.8389425841
4315	0.8389199867
4316	0.8389119729
4317	0.8388892048
4318	0.838865822
4319	0.8388312496
4320	0.8388196909
4321	0.8386942171
4322	0.8386688048
4323	0.8386054068
4324	0.8385937885
4325	0.8384985744
4326	0.8384809434
4327	0.8384496764
4328	0.8383260923
4329	0.8383085746
4330	0.8382731431
4331	0.8382657646
4332	0.838234685
4333	0.8382147013
4334	0.8381848421
4335	0.8381632019
4336	0.8381267868
4337	0.8381113409
4338	0.8380960488
4339	0.8380653153
4340	0.8380476974
4341	0.8380125985
4342	0.8380004832
4343	0.8378989453
4344	0.8378685222
4345	0.8378527611
4346	0.8378373193
4347	0.8378207714
4348	0.8378052841
4349	0.8377932465
4350	0.8377745804
4351	0.8377430847
4352	0.8377167913
4353	0.8376907593
4354	0.8376792539
4355	0.8376577839
4356	0.8376308555
4357	0.8375997581
4358	0.8375889678
4359	0.8375735389
4360	0.8375376537
4361	0.8375035587
4362	0.8374935162
4363	0.8374581799
4364	0.8374419689
4365	0.8374114051
4366	0.837396121
4367	0.8373536238
4368	0.8373307438
4369	0.8373008242
4370	0.8372855477
4371	0.8372651654
4372	0.8372497599
4373	0.8372331364
4374	0.8372264636
4375	0.8372157658
4376	0.8372056551
4377	0.8371704899
4378	0.8371596734
4379	0.837142718
4380	0.8371125058
4381	0.8371003888
4382	0.8370829363
4383	0.8370540915
4384	0.8370381809
4385	0.8370155216
4386	0.8369856347
4387	0.8369686053
4388	0.8369380465
4389	0.836907766
4390	0.8368904673
4391	0.8368556528
4392	0.8368405493
4393	0.8368287864
4394	0.8368064251
4395	0.8367951637
4396	0.8367802069
4397	0.8367465938
4398	0.8367302289
4399	0.8367134656
4400	0.8366986212
4401	0.8366775151
4402	0.8366622176
4403	0.8366289193
4404	0.8366165993
4405	0.8365927277
4406	0.8365578377
4407	0.8365279645
4408	0.8365201443
4409	0.8364905865
4410	0.8364613225
4411	0.8364412304
4412	0.8364160232
4413	0.8363815126
4414	0.836359456
4415	0.836344446
4416	0.8363099437
4417	0.8362811953
4418	0.8362693567
4419	0.8362485495
4420	0.8362236253
4421	0.8362156969
4422	0.8361911172
4423	0.8361789901
4424	0.8361724141
4425	0.8361442487
4426	0.8361294868
4427	0.8361015904
4428	0.8360810737
4429	0.8360470261
4430	0.8360153784
4431	0.8359955941
4432	0.8359760218
4433	0.835956628
4434	0.8359492788
4435	0.8359205657
4436	0.8358931234
4437	0.8358638205
